Price,Adj Close,Close,High,Low,Open,Volume
Ticker,BR,BR,BR,BR,BR,BR
Date,,,,,,
2024-05-28,196.22999572753906,196.22999572753906,200.2100067138672,195.22000122070312,200.0,737400
2024-05-29,194.1199951171875,194.1199951171875,195.80999755859375,194.08999633789062,194.92999267578125,646100
2024-05-30,195.6999969482422,195.6999969482422,195.97000122070312,193.47000122070312,194.91000366210938,584100
2024-05-31,200.77000427246094,200.77000427246094,201.19000244140625,195.50999450683594,196.38999938964844,2491300
2024-06-03,199.5800018310547,199.5800018310547,200.85000610351562,197.58999633789062,199.88999938964844,550600
2024-06-04,199.97999572753906,199.97999572753906,200.44000244140625,198.00999450683594,198.6999969482422,503300
2024-06-05,197.97000122070312,197.97000122070312,200.27000427246094,197.13999938964844,200.27000427246094,468700
2024-06-06,197.6999969482422,197.6999969482422,199.32000732421875,197.41000366210938,198.8000030517578,350000
2024-06-07,198.0399932861328,198.0399932861328,199.4600067138672,196.24000549316406,196.88999938964844,365100
2024-06-10,196.85000610351562,196.85000610351562,197.74000549316406,194.8000030517578,197.74000549316406,398900
2024-06-11,196.6699981689453,196.6699981689453,197.64999389648438,194.9600067138672,196.4499969482422,327200
2024-06-12,196.9600067138672,196.9600067138672,198.6999969482422,195.75999450683594,197.92999267578125,350500
2024-06-13,196.2100067138672,196.2100067138672,196.80999755859375,194.91000366210938,196.2100067138672,286600
2024-06-14,195.1300048828125,195.1300048828125,195.36000061035156,192.67999267578125,194.38999938964844,289900
2024-06-17,197.64999389648438,197.64999389648438,197.6999969482422,193.85000610351562,195.13999938964844,444300
2024-06-18,199.24000549316406,199.24000549316406,199.9199981689453,196.6199951171875,197.55999755859375,493900
2024-06-20,199.94000244140625,199.94000244140625,200.80999755859375,198.47999572753906,198.94000244140625,372500
2024-06-21,200.7899932861328,200.7899932861328,201.32000732421875,199.07000732421875,200.6699981689453,777800
2024-06-24,201.83999633789062,201.83999633789062,203.27999877929688,200.1699981689453,201.17999267578125,385200
2024-06-25,200.49000549316406,200.49000549316406,202.1300048828125,200.0399932861328,202.00999450683594,367300
2024-06-26,200.4199981689453,200.4199981689453,200.5,198.47000122070312,199.57000732421875,378100
2024-06-27,199.2100067138672,199.2100067138672,202.49000549316406,198.3699951171875,201.30999755859375,433600
2024-06-28,197.0,197.0,200.72000122070312,196.2899932861328,199.5500030517578,1005200
2024-07-01,196.55999755859375,196.55999755859375,197.77999877929688,195.63999938964844,197.57000732421875,329100
2024-07-02,198.2899932861328,198.2899932861328,198.4600067138672,196.42999267578125,196.72000122070312,264400
2024-07-03,199.5,199.5,200.9499969482422,198.17999267578125,198.17999267578125,191900
2024-07-05,202.1199951171875,202.1199951171875,202.27000427246094,199.10000610351562,199.4600067138672,385000
2024-07-08,201.77000427246094,201.77000427246094,203.3300018310547,200.69000244140625,202.22999572753906,389100
