Price,Adj Close,Close,High,Low,Open,Volume
Ticker,NURE,NURE,NURE,NURE,NURE,NURE
Date,,,,,,
2024-11-27,34.58300018310547,34.58300018310547,34.7156982421875,34.54999923706055,34.47999954223633,5491
