Price,Adj Close,Close,High,Low,Open,Volume
Ticker,SPTM,SPTM,SPTM,SPTM,SPTM,SPTM
Date,,,,,,
2024-11-27,73.33000183105469,73.33000183105469,73.63809967041016,73.18000030517578,73.5199966430664,517431
