Price,Adj Close,Close,High,Low,Open,Volume
Ticker,ITDF,ITDF,ITDF,ITDF,ITDF,ITDF
Date,,,,,,
2024-11-27,32.54629898071289,32.54629898071289,32.54629898071289,32.54629898071289,32.52000045776367,1019
