Price,Adj Close,Close,High,Low,Open,Volume
Ticker,JSPR,JSPR,JSPR,JSPR,JSPR,JSPR
Date,,,,,,
2024-11-27,23.239999771118164,23.239999771118164,23.850000381469727,22.65999984741211,22.65999984741211,183783
