Price,Adj Close,Close,High,Low,Open,Volume
Ticker,JYNT,JYNT,JYNT,JYNT,JYNT,JYNT
Date,,,,,,
2024-11-27,11.5,11.5,11.899999618530273,11.5,11.755000114440918,26666
