Price,Adj Close,Close,High,Low,Open,Volume
Ticker,KIDS,KIDS,KIDS,KIDS,KIDS,KIDS
Date,,,,,,
2024-11-27,25.389999389648438,25.389999389648438,26.469999313354492,25.350000381469727,26.139999389648438,101528
