Price,Adj Close,Close,High,Low,Open,Volume
Ticker,HQI,HQI,HQI,HQI,HQI,HQI
Date,,,,,,
2024-11-27,15.489999771118164,15.489999771118164,15.75,15.369999885559082,15.75,7043
