Price,Adj Close,Close,High,Low,Open,Volume
Ticker,GAPR,GAPR,GAPR,GAPR,GAPR,GAPR
Date,,,,,,
2024-11-27,37.41999816894531,37.41999816894531,37.54990005493164,37.400001525878906,37.54990005493164,13814
