Price,Adj Close,Close,High,Low,Open,Volume
Ticker,DOGG,DOGG,DOGG,DOGG,DOGG,DOGG
Date,,,,,,
2024-05-28,19.289764404296875,20.049999237060547,20.190000534057617,20.006000518798828,20.190000534057617,2600
2024-05-29,19.082914352416992,19.834999084472656,20.020000457763672,19.822999954223633,20.020000457763672,6200
2024-05-30,19.269559860229492,20.02899932861328,20.079999923706055,19.860000610351562,20.049999237060547,6900
2024-05-31,19.594743728637695,20.367000579833984,20.367000579833984,20.06999969482422,20.06999969482422,4500
2024-06-03,19.4340763092041,20.200000762939453,20.3700008392334,20.110000610351562,20.3700008392334,20200
2024-06-04,19.51007843017578,20.27899932861328,20.309999465942383,20.18000030517578,20.229999542236328,13500
2024-06-05,19.444656372070312,20.211000442504883,20.350000381469727,20.170000076293945,20.350000381469727,9500
2024-06-06,19.43695831298828,20.202999114990234,20.270000457763672,20.1299991607666,20.219999313354492,4200
2024-06-07,19.48987579345703,20.257999420166016,20.3700008392334,20.190000534057617,20.280000686645508,8700
2024-06-10,19.476408004760742,20.243999481201172,20.280000686645508,20.18000030517578,20.18000030517578,10300
2024-06-11,19.42734146118164,20.19300079345703,20.204999923706055,20.049999237060547,20.139999389648438,8400
2024-06-12,19.30900764465332,20.06999969482422,20.18000030517578,19.979999542236328,20.1299991607666,11800
2024-06-13,19.265710830688477,20.024999618530273,20.040000915527344,19.902999877929688,19.902999877929688,8800
2024-06-14,19.203174591064453,19.959999084472656,19.969999313354492,19.844999313354492,19.950000762939453,11200
2024-06-17,19.203174591064453,19.959999084472656,20.0,19.8700008392334,19.8700008392334,16100
2024-06-18,19.405214309692383,20.170000076293945,20.170000076293945,20.048999786376953,20.048999786376953,4900
2024-06-20,19.53990364074707,20.309999465942383,20.31999969482422,20.200000762939453,20.200000762939453,15700
2024-06-21,19.56876564025879,20.34000015258789,20.399999618530273,20.280000686645508,20.399999618530273,3100
2024-06-24,19.799665451049805,20.579999923706055,20.600000381469727,20.5,20.558000564575195,16900
2024-06-25,19.66497802734375,20.440000534057617,20.510000228881836,20.420000076293945,20.469999313354492,11400
2024-06-26,19.54952621459961,20.31999969482422,20.440000534057617,20.270000457763672,20.360000610351562,10400
2024-06-27,19.147132873535156,19.746999740600586,19.809999465942383,19.68000030517578,19.799999237060547,63900
