,Forecast,Lower CI,Upper CI
2024-11-28,424.63679833111655,420.3897258147526,428.8838708474805
2024-11-29,421.63670728374296,415.9029744762216,427.37044009126436
2024-12-02,420.90957983014937,414.0258530178611,427.79330664243764
2024-12-03,426.7551285272666,418.84850553914316,434.66175151539005
2024-12-04,424.5580229140535,415.77841983347,433.33762599463694
2024-12-05,424.99141526388667,414.65353833496175,435.3292921928116
2024-12-06,421.55383183161774,409.95527980705583,433.15238385617965
2024-12-09,422.23404746298746,409.4873424126724,434.98075251330255
2024-12-10,427.9452046259455,414.1483302362698,441.7420790156212
2024-12-11,424.8834343398466,410.1093642737467,439.6575044059465
2024-12-12,424.73239989655417,408.26476624290007,441.2000335502083
2024-12-13,423.7544058191221,405.82485725080585,441.68395438743835
2024-12-16,424.2423147702331,404.9696092728964,443.51502026756987
2024-12-17,431.08166828639355,410.5398035827941,451.623532989993
2024-12-18,427.6905435789204,405.96520374879645,449.4158834090444
2024-12-19,428.3006183773354,404.53704842546676,452.06418832920406
2024-12-20,425.8793897302299,400.3358614012057,451.4229180592541
2024-12-23,426.0937946734669,398.8878094749858,453.29977987194803
2024-12-24,432.24436809384946,403.462192030666,461.0265441570329
2024-12-25,429.333880455599,399.0661352708683,459.6016256403297
2024-12-26,429.62527223361144,397.2612493728729,461.98929509435
2024-12-27,427.3918823647501,393.1297115683992,461.65405316110093
2024-12-30,427.8251229451862,391.76576981483254,463.88447607553985
2024-12-31,434.08168363463466,396.3031741858463,471.86019308342304
2025-01-01,430.959972168285,391.54389699477883,470.37604734179115
2025-01-02,431.23146439795437,389.580284811253,472.8826439846557
2025-01-03,429.3037580700264,385.5990098620681,473.0085062779847
2025-01-06,429.6850732733857,384.0212997229838,475.34884682378754
2025-01-07,436.0760748844319,388.5256879487158,483.62646182014794
2025-01-08,432.94729196139014,383.5897567704554,482.3048271523249
2025-01-09,433.32339859089797,381.58648098798955,485.0603161938064
2025-01-10,431.1500339525652,377.203880939805,485.0961869653254
2025-01-13,431.4971379448581,375.4303467344653,487.5639291552509
2025-01-14,437.7737354546046,379.65614601160684,495.8913248976024
2025-01-15,434.71085578166884,374.6192229706404,494.8024885926973
2025-01-16,435.0282475274435,372.4463685907759,497.61012646411115
2025-01-17,432.9174634667741,368.0000853358871,497.8348415976611
2025-01-20,433.3022530814897,366.1319927075037,500.47251345547573
2025-01-21,439.61012359647145,370.253271950343,508.9669752425999
2025-01-22,436.5084950705685,365.03816605588503,507.9788240852519
2025-01-23,436.831228611253,362.75287908156315,510.9095781409428
2025-01-24,434.75450313900825,358.2135864258587,511.2954198521578
2025-01-27,435.12545765265827,356.20036469465856,514.050550610658
2025-01-28,441.44794672874593,360.20184399830964,522.6940494591822
2025-01-29,438.3508474600155,354.85440358449466,521.8472913355363
2025-01-30,438.687863904686,352.47044842251023,524.9052793868618
2025-01-31,436.5709890489751,347.7700504156748,525.3719276822754
2025-02-03,436.9395769249384,345.62958712909426,528.2495667207826
2025-02-04,443.2434762222245,349.4851690818899,537.0017833625591
2025-02-05,440.15514178416424,344.01669680745056,536.2935867608779
2025-02-06,440.48151680824986,341.51642556185425,539.4466080546455
2025-02-07,438.37981299762794,336.7180472532567,540.0415787419992
2025-02-10,438.7539387616869,334.4665695131173,543.0413080102566
2025-02-11,445.0652216615588,338.21062333314916,551.9198199899683
2025-02-12,441.96999443442417,332.6140341880285,551.3259546808199
2025-02-13,442.29884573382293,330.01249095977755,554.5852005078683
2025-02-14,440.1995103431915,325.10676532531926,555.2922553610638
2025-02-17,440.57088557325903,322.73990064685324,558.4018704996648
2025-02-18,446.8830321738601,326.3700850528063,567.3959792949139
2025-02-19,443.7895484194959,320.65848345623306,566.9206133827587
2025-02-20,444.11999070797884,317.95846857215616,570.2815128438016
2025-02-21,442.01467318905407,312.9413791111916,571.0879672669165
2025-02-24,442.3861203628925,310.46657382986416,574.3056668959208
2025-02-25,448.6955398421169,313.98415978103037,583.4069199032034
2025-02-26,445.603001140608,308.1617355338449,583.0442667473711
2025-02-27,445.9317147453332,305.3633635559112,586.5000659347552
2025-02-28,443.8294458894134,300.2479380571747,587.4109537216522
2025-03-03,444.2016694860222,297.6701792458486,590.7331597261957
2025-03-04,450.5125416041239,301.0837745874088,599.941308620839
2025-03-05,447.4188945157505,295.15305546785817,599.6847335636428
2025-03-06,447.7482186393417,292.2612325796197,603.2352046990637
2025-03-07,445.6458142276491,287.04743763995344,604.2441908153448
2025-03-10,446.01752684734385,284.36882675131835,607.6662269433693
2025-03-11,452.3282982823252,287.6804195098001,616.9761770548503
2025-03-12,449.2350653070074,281.6466131910953,616.8235174229195
2025-03-13,449.5645206341864,278.66354143173726,620.4654998366356
2025-03-14,447.46129471842715,273.35377466451615,621.5688147723381
2025-03-17,447.8330984506683,270.57818715548274,625.0880097458538
2025-03-18,454.1435009000209,273.7909152516365,634.4960865484054
2025-03-19,451.05033765610375,267.65719411515585,634.4434811970516
2025-03-20,451.37952871447055,264.5849157914639,638.1741416374772
2025-03-21,449.276859493492,259.1833490784036,639.3703699085804
2025-03-24,449.64875745235906,256.31375226884256,642.9837626358756
2025-03-25,455.9594218747545,259.4313188532798,652.4875248962293
2025-03-26,452.8660915626542,253.2006246751461,652.5315584501624
2025-03-27,453.19540984510866,250.04172228691166,656.3490974033057
2025-03-28,451.0926348222601,244.55019993452802,657.6350697099922
2025-03-31,451.4644466715785,241.5890654380587,661.3398279050983
2025-04-01,457.7750560343064,244.61390480325397,670.9362072653588
2025-04-02,454.68181005136955,238.28933462953609,671.074285473203
