,Forecast,Lower CI,Upper CI
2024-11-28,205.7387562886245,202.98996730969753,208.48754526755147
2024-11-29,205.67468620381462,201.81463357920325,209.534738828426
2024-12-02,205.61706544874784,200.92064425124184,210.31348664625384
2024-12-03,205.56524483036847,200.17581817637785,210.9546714843591
2024-12-04,205.51864050374851,199.52805444874778,211.50922655874925
2024-12-05,205.47672739410945,198.9501457080203,212.0033090801986
2024-12-06,205.4390332809868,198.42563516333018,212.4524313986434
2024-12-09,205.4051334778861,197.9436116337801,212.86665532199208
2024-12-10,205.37464604748743,197.4963711704092,213.25292092456567
2024-12-11,205.34722749849018,197.07822019167108,213.6162348053093
2024-12-12,205.32256891561573,196.68480310117513,213.96033473005633
2024-12-13,205.3003924791662,196.31269704721507,214.28808791111732
2024-12-16,205.28044833492626,195.9591538435058,214.60174282634674
2024-12-17,205.26251177914244,195.62192813407904,214.90309542420584
2024-12-18,205.24638072686386,195.29915870833594,215.1936027453918
2024-12-19,205.2318734351212,194.9892839675463,215.4744629026961
2024-12-20,205.21882645529175,194.6909801228141,215.7466727877694
2024-12-23,205.20709279158044,194.40311498727874,216.01107059588213
2024-12-24,205.19654024486925,194.1247127500007,216.2683677397378
2024-12-25,205.18704992327562,193.85492666246287,216.51917318408837
2024-12-26,205.17851490263885,193.59301754266318,216.76401226261453
2024-12-27,205.17083902184268,193.33833663386847,217.0033414098169
2024-12-30,205.16393579940134,193.09031177558725,217.23755982321543
2024-12-31,205.1577274591027,192.84843613030873,217.46701878789665
2025-01-01,205.15214405373055,192.61225890799136,217.69202919946974
2025-01-02,205.1471226769938,192.38137767047968,217.91286768350793
2025-01-03,205.14260675478292,192.1554318987211,218.12978161084473
2025-01-06,205.13854540776916,191.93409757907173,218.34299323646658
2025-01-07,205.1348928781648,191.71708261925403,218.55270313707558
2025-01-08,205.13160801418607,191.50412294516622,218.75909308320593
2025-01-09,205.1286538064102,191.29497916053,218.9623284522904
2025-01-10,205.12599697080313,191.08943367494274,219.16256026666352
2025-01-13,205.1236075737199,190.88728822414342,219.3599269232964
2025-01-14,205.12145869465257,190.68836172055242,219.55455566875273
2025-01-15,205.11952612292623,190.4924883833719,219.74656386248057
2025-01-16,205.1177880849258,190.2995161064545,219.9360600633971
2025-01-17,205.11622499878007,190.1093050292888,220.12314496827133
2025-01-20,205.11481925373982,189.9217262822101,220.30791222526955
2025-01-21,205.11355501176337,189.73666088161812,220.4904491419086
2025-01-22,205.11241802907503,189.55399875480558,220.67083730334448
2025-01-23,205.11139549568531,189.37363787713736,220.84915311423327
2025-01-24,205.11047589106528,189.19548350691707,221.02546827521348
2025-01-27,205.10964885434873,189.01944750543097,221.1998502032665
2025-01-28,205.10890506759995,188.8454477314593,221.3723624037406
2025-01-29,205.1082361508317,188.67340750105296,221.5430648006104
2025-01-30,205.1076345675908,188.5032551046456,221.71201403053598
2025-01-31,205.10709354004763,188.33492337464483,221.87926370545043
2025-02-03,205.10660697263256,188.16834929755925,222.04486464770588
2025-02-04,205.10616938335934,188.00347366549522,222.20886510122347
2025-02-05,205.10577584206143,187.84024076252206,222.3713109216008
2025-02-06,205.1054219148456,187.67859808197372,222.5322457477175
2025-02-07,205.1051036141367,187.51849607124555,222.69171115702787
2025-02-10,205.10481735375106,187.35988790106785,222.84974680643427
2025-02-11,205.10455990849223,187.20272925660277,223.0063905603817
2025-02-12,205.10432837781383,187.0469781480285,223.16167860759916
2025-02-13,205.10412015314003,186.89259473855054,223.31564556772952
2025-02-14,205.10393288847564,186.739541188019,223.4683245889323
2025-02-17,205.1037644739747,186.587781510541,223.61974743740842
2025-02-18,205.10361301216943,186.4372814446598,223.76994457967908
2025-02-19,205.10347679659225,186.28800833483334,223.91894525835116
2025-02-20,205.10335429254948,186.13993102308478,224.06677756201418
2025-02-21,205.1032441198306,185.99301974982257,224.21346848983865
2025-02-24,205.1031450371578,185.84724606293568,224.3590440113799
2025-02-25,205.10305592820094,185.70258273436664,224.50352912203525
2025-02-26,205.1029757890004,185.55900368344888,224.64694789455191
2025-02-27,205.10290371665556,185.4164839063712,224.7893235269399
2025-02-28,205.10283889915235,185.27499941119825,224.93067838710644
2025-03-03,205.1027806062144,185.1345271579343,225.0710340544945
2025-03-04,205.10272818107543,184.99504500317153,225.21041135897934
2025-03-05,205.10268103307962,184.856531648909,225.34883041725024
2025-03-06,205.10263863102682,184.71896659517094,225.4863106668827
2025-03-07,205.1026004971878,184.5823300960901,225.62287089828553
2025-03-10,205.1025662019219,184.44660311915396,225.7585292846898
2025-03-11,205.10253535883615,184.31176730734194,225.89330341033036
2025-03-12,205.10250762043228,184.17780494390777,226.02721029695678
2025-03-13,205.1024826741913,184.0446989195846,226.160266428798
2025-03-14,205.10246023905256,183.91243270201153,226.2924877760936
2025-03-17,205.10244006224715,183.7809903071998,226.4238898172945
2025-03-18,205.10242191645,183.6503562728726,226.55448756002738
2025-03-19,205.1024055972187,183.52051563352921,226.6842955609082
2025-03-20,205.10239092069014,183.39145389709648,226.8133279442838
2025-03-21,205.10237772150896,183.26315702304422,226.9415984199737
2025-03-24,205.10236585096456,183.13561140185118,227.06912030007794
2025-03-25,205.10235517531567,183.00880383571914,227.1959065149122
2025-03-26,205.10234557428342,182.88272152044087,227.32196962812597
2025-03-27,205.10233693969633,182.75735202833692,227.44732185105573
2025-03-28,205.1023291742715,182.63268329218226,227.5719750563607
2025-03-31,205.10232219051855,182.50870359005177,227.69594079098533
2025-04-01,205.102315909754,182.38540153101872,227.81923028848928
2025-04-02,205.10231026121463,182.26276604164624,227.941854480783
