,Forecast,Lower CI,Upper CI
2025-02-18,234.73162648234336,221.40766946055376,248.05558350413295
2025-02-19,234.73162648234336,221.29572808612943,248.1675248785573
2025-02-20,234.73162648234336,221.1847116782903,248.2785412863964
2025-02-21,234.73162648234336,221.07459768017853,248.3886552845082
2025-02-24,234.73162648234336,220.96536443710946,248.49788852757726
2025-02-25,234.73162648234336,220.8569911468495,248.6062618178372
2025-02-26,234.73162648234336,220.74945781336277,248.71379515132395
2025-02-27,234.73162648234336,220.6427452037354,248.82050776095133
2025-02-28,234.73162648234336,220.53683480801442,248.9264181566723
2025-03-03,234.73162648234336,220.43170880172414,249.03154416296258
2025-03-04,234.73162648234336,220.32735001084458,249.13590295384213
2025-03-05,234.73162648234336,220.22374187905743,249.2395110856293
2025-03-06,234.73162648234336,220.12086843708272,249.342384527604
2025-03-07,234.73162648234336,220.01871427394502,249.4445386907417
2025-03-10,234.73162648234336,219.91726451002324,249.54598845466347
2025-03-11,234.73162648234336,219.81650477175003,249.64674819293668
2025-03-12,234.73162648234336,219.71642116783968,249.74683179684703
2025-03-13,234.73162648234336,219.61700026693242,249.8462526977543
2025-03-14,234.73162648234336,219.51822907655412,249.9450238881326
2025-03-17,234.73162648234336,219.4200950232971,250.0431579413896
2025-03-18,234.73162648234336,219.32258593413755,250.14066703054917
2025-03-19,234.73162648234336,219.22569001880984,250.23756294587687
2025-03-20,234.73162648234336,219.12939585316644,250.33385711152027
2025-03-21,234.73162648234336,219.03369236345645,250.42956060123026
2025-03-24,234.73162648234336,218.93856881146147,250.52468415322525
2025-03-25,234.73162648234336,218.84401478043267,250.61923818425404
2025-03-26,234.73162648234336,218.7500201617767,250.71323280291003
2025-03-27,234.73162648234336,218.656575142442,250.80667782224472
2025-03-28,234.73162648234336,218.5636701929618,250.8995827717249
2025-03-31,234.73162648234336,218.47129605611156,250.99195690857516
2025-04-01,234.73162648234336,218.37944373614317,251.08380922854354
2025-04-02,234.73162648234336,218.28810448856066,251.17514847612605
